isoform,offset,s,strae
CYP1A2,-1.55,2.95,3.09499394966824
CYP1A2,-1.55,3.0,3.1170400290885274
CYP1A2,-1.5,0.2,2.8435864242574214
CYP1A2,-1.5,0.25,2.83521064761188
CYP1A2,-1.5,0.3,2.8272027236027255
CYP1A2,-1.5,0.35,2.8195813223798463
CYP1A2,-1.5,0.4,2.8122898526189424
CYP1A2,-1.5,0.45,2.805252504059352
CYP1A2,-1.5,0.5,2.798448876790838
CYP1A2,-1.5,0.55,2.791791238519853
CYP1A2,-1.5,0.6,2.7852983871066037
CYP1A2,-1.5,0.65,2.7789285126475862
CYP1A2,-1.5,0.7,2.772679563052762
CYP1A2,-1.5,0.75,2.76654134986572
CYP1A2,-1.5,0.8,2.7605283058830414
CYP1A2,-1.5,0.85,2.754803916736088
CYP1A2,-1.5,0.9,2.7492807319518184
CYP1A2,-1.5,0.95,2.7439623469167747
CYP1A2,-1.5,1.0,2.7388965295898564
CYP1A2,-1.5,1.05,2.734143585948311
CYP1A2,-1.5,1.1,2.729750133481035
CYP1A2,-1.5,1.15,2.725764672347154
CYP1A2,-1.5,1.2,2.722214961067731
CYP1A2,-1.5,1.25,2.71905166420133
CYP1A2,-1.5,1.3,2.7163664833159133
CYP1A2,-1.5,1.35,2.7140795219165836
CYP1A2,-1.5,1.4,2.7124019217423556
CYP1A2,-1.5,1.45,2.711193584039763
CYP1A2,-1.5,1.5,2.710472322173231
CYP1A2,-1.5,1.55,2.710270132190653
CYP1A2,-1.5,1.6,2.7106823271457103
CYP1A2,-1.5,1.65,2.7118503927944557
CYP1A2,-1.5,1.7,2.71368285855678
CYP1A2,-1.5,1.75,2.716226641835244
CYP1A2,-1.5,1.8,2.7196015855828453
CYP1A2,-1.5,1.85,2.7236834169638318
CYP1A2,-1.5,1.9,2.728628432623466
CYP1A2,-1.5,1.95,2.734400986142944
CYP1A2,-1.5,2.0,2.7408912128020635
CYP1A2,-1.5,2.05,2.7481891259888855
CYP1A2,-1.5,2.1,2.7564328997597536
CYP1A2,-1.5,2.15,2.765636717323505
CYP1A2,-1.5,2.2,2.775660325007927
CYP1A2,-1.5,2.25,2.7864838910114065
CYP1A2,-1.5,2.3,2.7981942901656534
CYP1A2,-1.5,2.35,2.810800783952867
CYP1A2,-1.5,2.4,2.8243280817956085
CYP1A2,-1.5,2.45,2.838837292719377
CYP1A2,-1.5,2.5,2.8542054528171668
CYP1A2,-1.5,2.55,2.8704584028150535
CYP1A2,-1.5,2.6,2.887597181094048
CYP1A2,-1.5,2.65,2.905470477565403
CYP1A2,-1.5,2.7,2.9240286070605785
CYP1A2,-1.5,2.75,2.9433565059073237
CYP1A2,-1.5,2.8,2.963494482403109
CYP1A2,-1.5,2.85,2.9842779780113955
CYP1A2,-1.5,2.9,3.0057583366644076
CYP1A2,-1.5,2.95,3.0280232703655954
CYP1A2,-1.5,3.0,3.0510426098688743
CYP1A2,-1.45,0.2,2.7587238648404737
CYP1A2,-1.45,0.25,2.7500178766513654
CYP1A2,-1.45,0.3,2.7418060825143984
CYP1A2,-1.45,0.35,2.7339058024284726
CYP1A2,-1.45,0.4,2.7263074316120304
CYP1A2,-1.45,0.45,2.719047281760325
CYP1A2,-1.45,0.5,2.7119977269554627
CYP1A2,-1.45,0.55,2.7051626856983804
CYP1A2,-1.45,0.6,2.698508604758762
CYP1A2,-1.45,0.65,2.692057397190271
CYP1A2,-1.45,0.7,2.685739399088002
CYP1A2,-1.45,0.75,2.6795488965506276
CYP1A2,-1.45,0.8,2.673546346497535
CYP1A2,-1.45,0.85,2.6677285212641446
CYP1A2,-1.45,0.9,2.662109760651143
CYP1A2,-1.45,0.95,2.656774491257769
CYP1A2,-1.45,1.0,2.651669995524267
CYP1A2,-1.45,1.05,2.646872506626646
CYP1A2,-1.45,1.1,2.6425257460286673
CYP1A2,-1.45,1.15,2.638595819837459
CYP1A2,-1.45,1.2,2.635052358865231
CYP1A2,-1.45,1.25,2.6319931134253323
CYP1A2,-1.45,1.3,2.6294339844004786
CYP1A2,-1.45,1.35,2.6273335893850605
CYP1A2,-1.45,1.4,2.6257632213834623
CYP1A2,-1.45,1.45,2.6247201238004383
CYP1A2,-1.45,1.5,2.62417382809865
CYP1A2,-1.45,1.55,2.6242947292351206
CYP1A2,-1.45,1.6,2.625071954730337
CYP1A2,-1.45,1.65,2.62650816577852
CYP1A2,-1.45,1.7,2.6286536743055087
CYP1A2,-1.45,1.75,2.631571005316603
CYP1A2,-1.45,1.8,2.635347743267757
CYP1A2,-1.45,1.85,2.640024222538122
CYP1A2,-1.45,1.9,2.6455306080799983
CYP1A2,-1.45,1.95,2.651851747073885
CYP1A2,-1.45,2.0,2.659004374191576
CYP1A2,-1.45,2.05,2.6671103094416138
CYP1A2,-1.45,2.1,2.67616027028321
CYP1A2,-1.45,2.15,2.686102077948654
CYP1A2,-1.45,2.2,2.696933422922965
CYP1A2,-1.45,2.25,2.7086313590086952
CYP1A2,-1.45,2.3,2.721213322675715
CYP1A2,-1.45,2.35,2.7348612137020907
CYP1A2,-1.45,2.4,2.7494596880225477
CYP1A2,-1.45,2.45,2.7648819586504887
CYP1A2,-1.45,2.5,2.7812090033944314
CYP1A2,-1.45,2.55,2.798390657202177
CYP1A2,-1.45,2.6,2.816360318663857
CYP1A2,-1.45,2.65,2.8350567307647756
CYP1A2,-1.45,2.7,2.854604584168703
CYP1A2,-1.45,2.75,2.874863408842836
CYP1A2,-1.45,2.8,2.8957732499987228
CYP1A2,-1.45,2.85,2.9173923381025286
CYP1A2,-1.45,2.9,2.9398358124694304
CYP1A2,-1.45,2.95,2.963056188518323
CYP1A2,-1.45,3.0,2.9870105792947372
CYP1A2,-1.4,0.2,2.674682649015152
CYP1A2,-1.4,0.25,2.6657247847642926
CYP1A2,-1.4,0.3,2.65718593185129
CYP1A2,-1.4,0.35,2.6490508729919937
CYP1A2,-1.4,0.4,2.641188224772821
CYP1A2,-1.4,0.45,2.633565084673057
CYP1A2,-1.4,0.5,2.6262460351370907
CYP1A2,-1.4,0.55,2.6192129151908112
CYP1A2,-1.4,0.6,2.612382482497709
CYP1A2,-1.4,0.65,2.605757307919652
CYP1A2,-1.4,0.7,2.599338064879613
CYP1A2,-1.4,0.75,2.593140751844213
CYP1A2,-1.4,0.8,2.5871276711833064
CYP1A2,-1.4,0.85,2.5812605689408787
CYP1A2,-1.4,0.9,2.575578891654755
CYP1A2,-1.4,0.95,2.5701455283798516
CYP1A2,-1.4,1.0,2.5650138086955923
CYP1A2,-1.4,1.05,2.5602788825700427
CYP1A2,-1.4,1.1,2.5559371196907246
CYP1A2,-1.4,1.15,2.5520910317586734
CYP1A2,-1.4,1.2,2.5486312742132626
CYP1A2,-1.4,1.25,2.545736644912202
CYP1A2,-1.4,1.3,2.5433158219866514
CYP1A2,-1.4,1.35,2.541447033473351
CYP1A2,-1.4,1.4,2.5400095202450292
CYP1A2,-1.4,1.45,2.5391835670198617
CYP1A2,-1.4,1.5,2.539016197957133
CYP1A2,-1.4,1.55,2.5394089785975558
CYP1A2,-1.4,1.6,2.540479102541114
CYP1A2,-1.4,1.65,2.5422199242498507
CYP1A2,-1.4,1.7,2.5447733557977217
CYP1A2,-1.4,1.75,2.5481907963995565
CYP1A2,-1.4,1.8,2.55243871859528
CYP1A2,-1.4,1.85,2.5576847017521898
CYP1A2,-1.4,1.9,2.5637582498723406
CYP1A2,-1.4,1.95,2.570631604772746
CYP1A2,-1.4,2.0,2.578604014009659
CYP1A2,-1.4,2.05,2.587575302270786
CYP1A2,-1.4,2.1,2.597409262428407
CYP1A2,-1.4,2.15,2.6081812654941605
CYP1A2,-1.4,2.2,2.6198723255288763
CYP1A2,-1.4,2.25,2.632586535977262
CYP1A2,-1.4,2.3,2.6462764452361216
CYP1A2,-1.4,2.35,2.6608772226624122
CYP1A2,-1.4,2.4,2.67638392870415
CYP1A2,-1.4,2.45,2.6928122544151742
CYP1A2,-1.4,2.5,2.710080252064719
CYP1A2,-1.4,2.55,2.7281140580892385
CYP1A2,-1.4,2.6,2.7469271430676807
CYP1A2,-1.4,2.65,2.766517193252128
CYP1A2,-1.4,2.7,2.7869322446077285
CYP1A2,-1.4,2.75,2.808030555782415
CYP1A2,-1.4,2.8,2.8298818406292554
CYP1A2,-1.4,2.85,2.85249628702555
CYP1A2,-1.4,2.9,2.8759285687534164
CYP1A2,-1.4,2.95,2.9000198607198024
CYP1A2,-1.4,3.0,2.924794057016155
CYP1A2,-1.35,0.2,2.59148380528652
CYP1A2,-1.35,0.25,2.582097658271933
CYP1A2,-1.35,0.3,2.5732241052036327
CYP1A2,-1.35,0.35,2.5647648033291417
CYP1A2,-1.35,0.4,2.556626609601692
CYP1A2,-1.35,0.45,2.548776664151679
CYP1A2,-1.35,0.5,2.5412020652028664
CYP1A2,-1.35,0.55,2.533907257881537
CYP1A2,-1.35,0.6,2.5268867706437845
CYP1A2,-1.35,0.65,2.5201251056777734
CYP1A2,-1.35,0.7,2.5136063707769214
CYP1A2,-1.35,0.75,2.5073339321608916
CYP1A2,-1.35,0.8,2.501275038483715
CYP1A2,-1.35,0.85,2.495364115681941
CYP1A2,-1.35,0.9,2.489680150843912
CYP1A2,-1.35,0.95,2.484244575826568
CYP1A2,-1.35,1.0,2.4791323112498973
CYP1A2,-1.35,1.05,2.474425360935759
CYP1A2,-1.35,1.1,2.470128055436647
CYP1A2,-1.35,1.15,2.4662697383101886
CYP1A2,-1.35,1.2,2.46298098093517
CYP1A2,-1.35,1.25,2.46018106787794
CYP1A2,-1.35,1.3,2.4579488112072143
CYP1A2,-1.35,1.35,2.456240320507562
CYP1A2,-1.35,1.4,2.4550988226139334
CYP1A2,-1.35,1.45,2.454626651789584
CYP1A2,-1.35,1.5,2.4547970633780163
CYP1A2,-1.35,1.55,2.45552136520785
CYP1A2,-1.35,1.6,2.4569279473830177
CYP1A2,-1.35,1.65,2.459086150851847
CYP1A2,-1.35,1.7,2.462160181028583
CYP1A2,-1.35,1.75,2.466117217307816
CYP1A2,-1.35,1.8,2.471005706680356
CYP1A2,-1.35,1.85,2.476725013185908
CYP1A2,-1.35,1.9,2.4833869177165537
CYP1A2,-1.35,1.95,2.4911084544069704
CYP1A2,-1.35,2.0,2.499886231012967
CYP1A2,-1.35,2.05,2.509642469777252
CYP1A2,-1.35,2.1,2.520418432753842
CYP1A2,-1.35,2.15,2.5320989425862015
CYP1A2,-1.35,2.2,2.544785412536376
CYP1A2,-1.35,2.25,2.558439021388263
CYP1A2,-1.35,2.3,2.5731522315038027
CYP1A2,-1.35,2.35,2.588751260144694
CYP1A2,-1.35,2.4,2.605233658682077
CYP1A2,-1.35,2.45,2.622573987562949
CYP1A2,-1.35,2.5,2.6407288596328855
CYP1A2,-1.35,2.55,2.6595995187977985
CYP1A2,-1.35,2.6,2.6793317466386566
CYP1A2,-1.35,2.65,2.6998914699446797
CYP1A2,-1.35,2.7,2.721103946945286
CYP1A2,-1.35,2.75,2.743172804308626
CYP1A2,-1.35,2.8,2.7661238362079286
CYP1A2,-1.35,2.85,2.789770649317255
CYP1A2,-1.35,2.9,2.81398958631363
CYP1A2,-1.35,2.95,2.838917395614111
CYP1A2,-1.35,3.0,2.864569306379581
CYP1A2,-1.3,0.2,2.508954818501116
CYP1A2,-1.3,0.25,2.499140806102358
CYP1A2,-1.3,0.3,2.489899526287366
CYP1A2,-1.3,0.35,2.481118212387949
CYP1A2,-1.3,0.4,2.472747119041396
CYP1A2,-1.3,0.45,2.464688079656237
CYP1A2,-1.3,0.5,2.4568917072613243
CYP1A2,-1.3,0.55,2.4493990449533776
CYP1A2,-1.3,0.6,2.4422005859092786
CYP1A2,-1.3,0.65,2.435277530527065
CYP1A2,-1.3,0.7,2.4285690063459366
CYP1A2,-1.3,0.75,2.422170341910912
CYP1A2,-1.3,0.8,2.4160040849352757
CYP1A2,-1.3,0.85,2.410051463887218
CYP1A2,-1.3,0.9,2.404361732073982
CYP1A2,-1.3,0.95,2.3989973799288746
CYP1A2,-1.3,1.0,2.393992518466119
CYP1A2,-1.3,1.05,2.389301173106147
CYP1A2,-1.3,1.1,2.385025056048069
CYP1A2,-1.3,1.15,2.3812330654490244
CYP1A2,-1.3,1.2,2.378053982308885
CYP1A2,-1.3,1.25,2.375389483832049
CYP1A2,-1.3,1.3,2.3733186462627653
CYP1A2,-1.3,1.35,2.3719339208699783
CYP1A2,-1.3,1.4,2.3711780380992846
CYP1A2,-1.3,1.45,2.370993252026391
CYP1A2,-1.3,1.5,2.3714684955583007
CYP1A2,-1.3,1.55,2.3726962577748596
CYP1A2,-1.3,1.6,2.3745533405297983
CYP1A2,-1.3,1.65,2.3773383105838906
CYP1A2,-1.3,1.7,2.3809621206991602
CYP1A2,-1.3,1.75,2.3854906508328186
CYP1A2,-1.3,1.8,2.390882661759716
CYP1A2,-1.3,1.85,2.3972040994408568
CYP1A2,-1.3,1.9,2.4046645638783786
CYP1A2,-1.3,1.95,2.4132557025991974
CYP1A2,-1.3,2.0,2.4228586363332525
CYP1A2,-1.3,2.05,2.4335307928474794
CYP1A2,-1.3,2.1,2.445241132824631
CYP1A2,-1.3,2.15,2.457940240983488
CYP1A2,-1.3,2.2,2.47158531049456
CYP1A2,-1.3,2.25,2.4862953921567037
CYP1A2,-1.3,2.3,2.50194439935354
CYP1A2,-1.3,2.35,2.518521731955089
CYP1A2,-1.3,2.4,2.53594274300462
CYP1A2,-1.3,2.45,2.5541092982935445
CYP1A2,-1.3,2.5,2.5731286990127207
CYP1A2,-1.3,2.55,2.5930595162983887
CYP1A2,-1.3,2.6,2.6136975418956307
CYP1A2,-1.3,2.65,2.635071482857457
CYP1A2,-1.3,2.7,2.65741415182651
CYP1A2,-1.3,2.75,2.6805497419733615
CYP1A2,-1.3,2.8,2.704291571837795
CYP1A2,-1.3,2.85,2.728711137734697
CYP1A2,-1.3,2.9,2.7539188884963828
CYP1A2,-1.3,2.95,2.779854494255372
CYP1A2,-1.3,3.0,2.8064881229738665
CYP1A2,-1.25,0.2,2.4271591568394313
CYP1A2,-1.25,0.25,2.4169034709274264
CYP1A2,-1.25,0.3,2.4072267498013438
CYP1A2,-1.25,0.35,2.398129812973453
CYP1A2,-1.25,0.4,2.3894815355241117
CYP1A2,-1.25,0.45,2.3812267592476184
CYP1A2,-1.25,0.5,2.3732894568144633
CYP1A2,-1.25,0.55,2.365626860861801
CYP1A2,-1.25,0.6,2.358244708056002
CYP1A2,-1.25,0.65,2.351146672778064
CYP1A2,-1.25,0.7,2.3443828624168415
CYP1A2,-1.25,0.75,2.3378190760648923
CYP1A2,-1.25,0.8,2.3314992161233294
CYP1A2,-1.25,0.85,2.3255285519924977
CYP1A2,-1.25,0.9,2.319851751961489
CYP1A2,-1.25,0.95,2.3145313419733298
CYP1A2,-1.25,1.0,2.3095115192849582
CYP1A2,-1.25,1.05,2.3048432247592876
CYP1A2,-1.25,1.1,2.3006547022377872
CYP1A2,-1.25,1.15,2.297042687389207
CYP1A2,-1.25,1.2,2.2939319415235184
CYP1A2,-1.25,1.25,2.291422882262593
CYP1A2,-1.25,1.3,2.289634205449044
CYP1A2,-1.25,1.35,2.2885770602642217
CYP1A2,-1.25,1.4,2.288162907038504
CYP1A2,-1.25,1.45,2.288337370832845
CYP1A2,-1.25,1.5,2.2892366482219795
CYP1A2,-1.25,1.55,2.290922786401381
CYP1A2,-1.25,1.6,2.293490984802251
CYP1A2,-1.25,1.65,2.2968855848969096
CYP1A2,-1.25,1.7,2.3011480315161292
CYP1A2,-1.25,1.75,2.3062496637751733
CYP1A2,-1.25,1.8,2.3122868994991337
CYP1A2,-1.25,1.85,2.3194078751835816
CYP1A2,-1.25,1.9,2.3276886850238476
CYP1A2,-1.25,1.95,2.3371690958956757
CYP1A2,-1.25,2.0,2.347790618797312
CYP1A2,-1.25,2.05,2.359338453523625
CYP1A2,-1.25,2.1,2.371935877455957
CYP1A2,-1.25,2.15,2.3856424502150313
CYP1A2,-1.25,2.2,2.4003774665155113
CYP1A2,-1.25,2.25,2.416034719553174
CYP1A2,-1.25,2.3,2.432632604791078
CYP1A2,-1.25,2.35,2.4501256945300867
CYP1A2,-1.25,2.4,2.4684811522994896
CYP1A2,-1.25,2.45,2.487669805359214
CYP1A2,-1.25,2.5,2.507665479517458
CYP1A2,-1.25,2.55,2.528448429303866
CYP1A2,-1.25,2.6,2.5501080685487585
CYP1A2,-1.25,2.65,2.572664628392465
CYP1A2,-1.25,2.7,2.5958256935923276
CYP1A2,-1.25,2.75,2.6197076337327934
CYP1A2,-1.25,2.8,2.644386538581832
CYP1A2,-1.25,2.85,2.669888892307265
CYP1A2,-1.25,2.9,2.6961517607866576
CYP1A2,-1.25,2.95,2.723137958691408
CYP1A2,-1.25,3.0,2.7507671847742343
CYP1A2,-1.2,0.2,2.346117499475071
CYP1A2,-1.2,0.25,2.33541726160633
CYP1A2,-1.2,0.3,2.325347410258012
CYP1A2,-1.2,0.35,2.3158720636621477
CYP1A2,-1.2,0.4,2.3069357392904584
CYP1A2,-1.2,0.45,2.2984586713380986
CYP1A2,-1.2,0.5,2.290356716122274
CYP1A2,-1.2,0.55,2.2825156647131033
CYP1A2,-1.2,0.6,2.274966703924288
CYP1A2,-1.2,0.65,2.2677422491797774
CYP1A2,-1.2,0.7,2.260820295449837
CYP1A2,-1.2,0.75,2.254176933309952
CYP1A2,-1.2,0.8,2.2478267849188476
CYP1A2,-1.2,0.85,2.2418035122120754
CYP1A2,-1.2,0.9,2.2361290147959108
CYP1A2,-1.2,0.95,2.2307315305939426
CYP1A2,-1.2,1.0,2.2257446166008834
CYP1A2,-1.2,1.05,2.2212222457280335
CYP1A2,-1.2,1.1,2.2171442496325455
CYP1A2,-1.2,1.15,2.2135923030841647
CYP1A2,-1.2,1.2,2.2106819953999066
CYP1A2,-1.2,1.25,2.2085240704353444
CYP1A2,-1.2,1.3,2.207006392034088
CYP1A2,-1.2,1.35,2.20618296304141
CYP1A2,-1.2,1.4,2.2060528551975778
CYP1A2,-1.2,1.45,2.206694315957091
CYP1A2,-1.2,1.5,2.2081030107120374
CYP1A2,-1.2,1.55,2.2104326839937882
CYP1A2,-1.2,1.6,2.21367511269181
CYP1A2,-1.2,1.65,2.217724082981377
CYP1A2,-1.2,1.7,2.2225953769184734
CYP1A2,-1.2,1.75,2.2284380830724806
CYP1A2,-1.2,1.8,2.235303788366766
CYP1A2,-1.2,1.85,2.243434885778981
CYP1A2,-1.2,1.9,2.2526912676976516
CYP1A2,-1.2,1.95,2.2630365672436805
CYP1A2,-1.2,2.0,2.274519907693008
CYP1A2,-1.2,2.05,2.2870654492984697
CYP1A2,-1.2,2.1,2.300713457756086
CYP1A2,-1.2,2.15,2.3153711733716142
CYP1A2,-1.2,2.2,2.33102401773413
CYP1A2,-1.2,2.25,2.3476992391174196
CYP1A2,-1.2,2.3,2.365266324818344
CYP1A2,-1.2,2.35,2.3837119973723104
CYP1A2,-1.2,2.4,2.4030513137088705
CYP1A2,-1.2,2.45,2.4232108066415914
CYP1A2,-1.2,2.5,2.4441972973976807
CYP1A2,-1.2,2.55,2.4660770107973624
CYP1A2,-1.2,2.6,2.4887388574849303
CYP1A2,-1.2,2.65,2.5121456081085936
CYP1A2,-1.2,2.7,2.5362750385863193
CYP1A2,-1.2,2.75,2.561177242053194
CYP1A2,-1.2,2.8,2.5869241078564458
CYP1A2,-1.2,2.85,2.613448931577672
CYP1A2,-1.2,2.9,2.6406662431537913
CYP1A2,-1.2,2.95,2.6686166496595134
CYP1A2,-1.2,3.0,2.6971818129914658
CYP1A2,-1.15,0.2,2.2659125303903234
CYP1A2,-1.15,0.25,2.2547589813885143
CYP1A2,-1.15,0.3,2.24435562821809
CYP1A2,-1.15,0.35,2.234500206726661
CYP1A2,-1.15,0.4,2.22522658584841
CYP1A2,-1.15,0.45,2.2164304432101543
CYP1A2,-1.15,0.5,2.2080816255622757
CYP1A2,-1.15,0.55,2.200107069366401
CYP1A2,-1.15,0.6,2.1924252578962684
CYP1A2,-1.15,0.65,2.185014271115096
CYP1A2,-1.15,0.7,2.177957814641394
CYP1A2,-1.15,0.75,2.1712968483139825
CYP1A2,-1.15,0.8,2.164947763543922
CYP1A2,-1.15,0.85,2.158903292298875
CYP1A2,-1.15,0.9,2.1531856313814144
CYP1A2,-1.15,0.95,2.1477758361939117
CYP1A2,-1.15,1.0,2.1428270537597576
CYP1A2,-1.15,1.05,2.1384060494305266
CYP1A2,-1.15,1.1,2.1344956487003524
CYP1A2,-1.15,1.15,2.131159677264723
CYP1A2,-1.15,1.2,2.1285464837761032
CYP1A2,-1.15,1.25,2.126677529470339
CYP1A2,-1.15,1.3,2.1254151702836976
CYP1A2,-1.15,1.35,2.1248731134823466
CYP1A2,-1.15,1.4,2.1251377173203396
CYP1A2,-1.15,1.45,2.126265929242718
CYP1A2,-1.15,1.5,2.128313318084289
CYP1A2,-1.15,1.55,2.1313089772620724
CYP1A2,-1.15,1.6,2.135199362648615
CYP1A2,-1.15,1.65,2.1399616515076225
CYP1A2,-1.15,1.7,2.1456345559166397
CYP1A2,-1.15,1.75,2.1523571837789097
CYP1A2,-1.15,1.8,2.1602809589220437
CYP1A2,-1.15,1.85,2.1693559758866994
CYP1A2,-1.15,1.9,2.17954459408656
CYP1A2,-1.15,1.95,2.190856358700257
CYP1A2,-1.15,2.0,2.203195350025056
CYP1A2,-1.15,2.05,2.2168529244352597
CYP1A2,-1.15,2.1,2.2314635222633625
CYP1A2,-1.15,2.15,2.247109184070056
CYP1A2,-1.15,2.2,2.263836647548892
CYP1A2,-1.15,2.25,2.2814893167666277
CYP1A2,-1.15,2.3,2.2999638250211847
CYP1A2,-1.15,2.35,2.31937300761576
CYP1A2,-1.15,2.4,2.339655859199344
CYP1A2,-1.15,2.45,2.3609259291487104
CYP1A2,-1.15,2.5,2.3830897556027133
CYP1A2,-1.15,2.55,2.4059607761639232
CYP1A2,-1.15,2.6,2.4295454988158958
CYP1A2,-1.15,2.65,2.453899580137053
CYP1A2,-1.15,2.7,2.479120360097364
CYP1A2,-1.15,2.75,2.505118303240726
CYP1A2,-1.15,2.8,2.5318163760837784
CYP1A2,-1.15,2.85,2.559245875296522
CYP1A2,-1.15,2.9,2.5874026926098814
CYP1A2,-1.15,2.95,2.6163290325016786
CYP1A2,-1.15,3.0,2.6460055842633223
CYP1A2,-1.1,0.2,2.186574943392356
CYP1A2,-1.1,0.25,2.175013499680922
CYP1A2,-1.1,0.3,2.164141170459827
CYP1A2,-1.1,0.35,2.153967709766045
CYP1A2,-1.1,0.4,2.1443196817591996
CYP1A2,-1.1,0.45,2.1351706585444625
CYP1A2,-1.1,0.5,2.126532847301769
CYP1A2,-1.1,0.55,2.118367069686197
CYP1A2,-1.1,0.6,2.110569166646214
CYP1A2,-1.1,0.65,2.103127764467355
CYP1A2,-1.1,0.7,2.0960313287159194
CYP1A2,-1.1,0.75,2.089213717271958
CYP1A2,-1.1,0.8,2.0827749791647485
CYP1A2,-1.1,0.85,2.0766809091206473
CYP1A2,-1.1,0.9,2.070966979608441
CYP1A2,-1.1,0.95,2.065739335816888
CYP1A2,-1.1,1.0,2.060920997332575
CYP1A2,-1.1,1.05,2.0565900687013974
CYP1A2,-1.1,1.1,2.0528990325815712
CYP1A2,-1.1,1.15,2.0498462129284714
CYP1A2,-1.1,1.2,2.04746521379119
CYP1A2,-1.1,1.25,2.045811492481505
CYP1A2,-1.1,1.3,2.0449133266401676
CYP1A2,-1.1,1.35,2.044803142604268
CYP1A2,-1.1,1.4,2.045563382258889
CYP1A2,-1.1,1.45,2.0473394261383953
CYP1A2,-1.1,1.5,2.050040207640726
CYP1A2,-1.1,1.55,2.0536866170293018
CYP1A2,-1.1,1.6,2.0582557333801885
CYP1A2,-1.1,1.65,2.0638991719729654
CYP1A2,-1.1,1.7,2.070485086525878
CYP1A2,-1.1,1.75,2.078203144011043
CYP1A2,-1.1,1.8,2.0871539183028496
CYP1A2,-1.1,1.85,2.097238973368684
CYP1A2,-1.1,1.9,2.1084002143403313
CYP1A2,-1.1,1.95,2.1206707881821156
CYP1A2,-1.1,2.0,2.1341681825782546
CYP1A2,-1.1,2.05,2.1486753586232727
CYP1A2,-1.1,2.1,2.1643812495335877
CYP1A2,-1.1,2.15,2.1811733768648547
CYP1A2,-1.1,2.2,2.1988593294564427
CYP1A2,-1.1,2.25,2.217425235059678
CYP1A2,-1.1,2.3,2.2369725133500324
CYP1A2,-1.1,2.35,2.257461536511026
CYP1A2,-1.1,2.4,2.2789043406408744
CYP1A2,-1.1,2.45,2.3011633901403705
CYP1A2,-1.1,2.5,2.3242095574658634
CYP1A2,-1.1,2.55,2.3480306042405656
CYP1A2,-1.1,2.6,2.3726636406614654
CYP1A2,-1.1,2.65,2.3981058072254724
CYP1A2,-1.1,2.7,2.4243461445326213
CYP1A2,-1.1,2.75,2.451331905761543
CYP1A2,-1.1,2.8,2.4790501497166755
CYP1A2,-1.1,2.85,2.5075001930184997
CYP1A2,-1.1,2.9,2.5366859189970445
CYP1A2,-1.1,2.95,2.56661778306958
CYP1A2,-1.1,3.0,2.5971389536076086
CYP1A2,-1.05,0.2,2.108176835243591
CYP1A2,-1.05,0.25,2.0962216427755047
CYP1A2,-1.05,0.3,2.084909444685989
CYP1A2,-1.05,0.35,2.074330090281155
CYP1A2,-1.05,0.4,2.0643177861812214
CYP1A2,-1.05,0.45,2.054912606883422
CYP1A2,-1.05,0.5,2.046008803980428
CYP1A2,-1.05,0.55,2.037584018141595
CYP1A2,-1.05,0.6,2.0296715337886173
CYP1A2,-1.05,0.65,2.022138029236206
CYP1A2,-1.05,0.7,2.0149035146685508
CYP1A2,-1.05,0.75,2.008031698800826
CYP1A2,-1.05,0.8,2.0015060475205657
CYP1A2,-1.05,0.85,1.9954496154668258
CYP1A2,-1.05,0.9,1.989799616328017
CYP1A2,-1.05,0.95,1.9846076519195184
CYP1A2,-1.05,1.0,1.9799643840276264
CYP1A2,-1.05,1.05,1.9758429221307652
CYP1A2,-1.05,1.1,1.972347219990385
CYP1A2,-1.05,1.15,1.9696098345920612
CYP1A2,-1.05,1.2,1.9675361811085674
CYP1A2,-1.05,1.25,1.966199445199072
CYP1A2,-1.05,1.3,1.9658182963219812
CYP1A2,-1.05,1.35,1.9662604994911776
CYP1A2,-1.05,1.4,1.9676494925978412
CYP1A2,-1.05,1.45,1.97002613424817
CYP1A2,-1.05,1.5,1.97347463362923
CYP1A2,-1.05,1.55,1.9777911424209902
CYP1A2,-1.05,1.6,1.9831753700976336
CYP1A2,-1.05,1.65,1.9896473194759643
CYP1A2,-1.05,1.7,1.997320832432349
CYP1A2,-1.05,1.75,2.006175328462892
CYP1A2,-1.05,1.8,2.0161525169157386
CYP1A2,-1.05,1.85,2.027185734977317
CYP1A2,-1.05,1.9,2.039357325853878
CYP1A2,-1.05,1.95,2.0527893550327923
CYP1A2,-1.05,2.0,2.0672916014217946
CYP1A2,-1.05,2.05,2.082980309863284
CYP1A2,-1.05,2.1,2.099809308524359
CYP1A2,-1.05,2.15,2.117516248965117
CYP1A2,-1.05,2.2,2.136148825194983
CYP1A2,-1.05,2.25,2.1558392250154332
CYP1A2,-1.05,2.3,2.1765342679310273
CYP1A2,-1.05,2.35,2.1981451585014224
CYP1A2,-1.05,2.4,2.2204936665443196
CYP1A2,-1.05,2.45,2.243679388642134
CYP1A2,-1.05,2.5,2.267727724824849
CYP1A2,-1.05,2.55,2.2925893873322485
CYP1A2,-1.05,2.6,2.3182977638289763
CYP1A2,-1.05,2.65,2.3447704023843956
CYP1A2,-1.05,2.7,2.3719854775042735
CYP1A2,-1.05,2.75,2.3999528545382036
CYP1A2,-1.05,2.8,2.4287291987679236
CYP1A2,-1.05,2.85,2.458229545181206
